StockCode,Description,revenue_total,revenue_share,pareto_rank,pareto_cum_share,abc,avg_monthly_units,months_observed,cv_units,xyz,abc_xyz_segment,include_in_pareto,include_in_xyz
70006,LOVE HEART POCKET WARMER,1865.6299999999999,0.00018130101924131175,1125,0.8665990113959158,B,245.72727272727272,11,1.9479073676188063,Z,BZ,true,true
21988,PACK OF 6 SKULL PAPER PLATES,1862.749999999999,0.0001810211422370745,1126,0.8667800325381528,B,178.53846153846155,13,0.7217898775947416,Y,BY,true,true
21870,I CAN ONLY PLEASE ONE PERSON MUG,1861.4599999999998,0.00018089578066226002,1127,0.8669609283188152,B,159.0,9,0.939230846220875,Y,BY,true,true
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1859.1999999999996,0.00018067615495754612,1128,0.8671416044737726,B,17.5,12,1.2804220083552607,Z,BZ,true,true
22428,ENAMEL FIRE BUCKET CREAM,1854.7599999999993,0.00018024467790934712,1129,0.867321849151682,B,19.23076923076923,13,0.4827670245573947,X,BX,true,true
72807A,???missing,1849.8199999999997,0.00017976461110346813,1130,0.8675016137627856,B,82.83333333333333,12,2.3521728387406116,Z,BZ,true,true
22944,CHRISTMAS METAL POSTCARD WITH BELLS,1843.6399999999999,0.00017916404169854256,1131,0.8676807778044842,B,376.8888888888889,9,1.5695522282780978,Z,BZ,true,true
21557,SET OF 6 FUNKY BEAKERS,1843.6100000000001,0.0001791611263130818,1132,0.8678599389307972,B,42.38461538461539,13,1.3543669901774442,Z,BZ,true,true
23378,PACK OF 12 50'S CHRISTMAS TISSUES,1842.42,0.00017904548268980324,1133,0.8680389844134869,B,1000.75,4,0.6253368112561039,Y,BY,true,true
22712,CARD DOLLY GIRL,1842.3600000000001,0.00017903965191888165,1134,0.8682180240654057,B,369.8333333333333,12,0.6810951550016696,Y,BY,true,true
21034,REX CASH+CARRY JUMBO SHOPPER,1842.0499999999959,0.00017900952626911958,1135,0.868397033591675,B,147.53846153846155,13,0.5341408475529626,Y,BY,true,true
21873,IF YOU CAN'T STAND THE HEAT MUG,1838.0500000000002,0.0001786208082076795,1136,0.8685756543998825,B,123.53846153846153,13,1.5440119628232438,Z,BZ,true,true
22651,GENTLEMAN SHIRT REPAIR KIT,1837.4699999999996,0.00017856444408877057,1137,0.8687542188439714,B,166.6153846153846,13,0.7822555473065063,Y,BY,true,true
21713,CITRONELLA CANDLE FLOWERPOT,1836.6399999999992,0.00017848378509102163,1138,0.8689327026290624,B,59.92307692307692,13,0.9938498828759967,Y,BY,true,true
21564,PINK  HEART SHAPE LOVE BUCKET,1831.62,0.00017799594392391385,1139,0.8691106985729863,B,79.92307692307692,13,1.9785464210349326,Z,BZ,true,true
22452,MEASURING TAPE BABUSHKA PINK,1831.1099999999997,0.00017794638237108017,1140,0.8692886449553573,B,52.46153846153846,13,1.242556375176058,Z,BZ,true,true
72807B,????missing,1830.71,0.00017790751056493616,1141,0.8694665524659223,B,94.41666666666667,12,2.4642818385574237,Z,BZ,true,true
15044D,RED PAPER PARASOL,1822.71,0.00017713007444205515,1142,0.8696436825403645,B,49.46153846153846,13,0.8824529517959464,Y,BY,true,true
22223,CAKE PLATE LOVEBIRD PINK,1821.6100000000001,0.00017702317697515903,1143,0.8698207057173396,B,33.92307692307692,13,1.3398092435187148,Z,BZ,true,true
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1820.4600000000005,0.00017691142053249492,1144,0.8699976171378722,B,236.77777777777777,9,0.5810540359399387,Y,BY,true,true
22200,FRYING PAN PINK POLKADOT,1809.48,0.00017584438945384068,1145,0.87034930591678,B,30.307692307692307,13,0.7007550937326741,Y,BY,true,true
23160,REGENCY TEA SPOON,1809.48,0.00017584438945384068,1146,0.87034930591678,B,182.0,8,0.6907610243002958,Y,BY,true,true
21114,LAVENDER SCENTED FABRIC HEART,1809.33,0.00017582981252653665,1147,0.8705251357293065,B,104.3076923076923,13,0.40351724385818855,X,BX,true,true
15060B,FAIRY CAKE DESIGN UMBRELLA,1807.55,0.00017565683298919563,1148,0.8707007925622957,B,33.916666666666664,12,0.7031867513472907,Y,BY,true,true
22536,MAGIC DRAWING SLATE PURDEY,1805.2099999999998,0.00017542943292325294,1149,0.8708762219952191,B,365.2307692307692,13,0.961456813698634,Y,BY,true,true
85034C,3 ROSE MORRIS BOXED CANDLES,1805.0,0.00017540902522502732,1150,0.8710516310204441,B,111.3,10,1.634863824482928,Z,BZ,true,true
21832,CHOCOLATE CALCULATOR,1799.9999999999998,0.00017492312764822666,1151,0.8712265541480924,B,71.92307692307692,13,0.6934809722034756,Y,BY,true,true
21245,GREEN POLKADOT PLATE,1792.2699999999998,0.00017417192999449288,1152,0.8714007260780864,B,82.92307692307692,13,0.6299882943199309,Y,BY,true,true
23317,BLUE REFECTORY CLOCK,1787.41,0.0001736996375498427,1153,0.8715744257156363,B,24.857142857142858,7,0.5498551517387111,Y,BY,true,true
23057,BEADED CHANDELIER T-LIGHT HOLDER,1783.52,0.0001733216092350918,1154,0.8717477473248714,B,77.375,8,1.1990254271666787,Z,BZ,true,true
21055,TOOL BOX SOFT TOY,1782.5399999999997,0.00017322637331003887,1155,0.8719209736981812,B,13.384615384615385,13,0.9359173786584958,Y,BY,true,true
22832,BROCANTE SHELF WITH HOOKS,1781.82,0.0001731564040589796,1156,0.8720941301022402,B,12.916666666666666,12,0.8598640535115056,Y,BY,true,true
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1779.41,0.0001729222014269617,1157,0.8722670523036673,B,102.54545454545455,11,1.4625862773805007,Z,BZ,true,true
22710,WRAP I LOVE LONDON,1774.42,0.00017243727564531468,1158,0.8724394895793126,B,342.38461538461536,13,0.7176512634795067,Y,BY,true,true
22562,MONSTERS STENCIL CRAFT,1773.37,0.00017233523715418653,1159,0.8726118248164667,B,109.3076923076923,13,0.6750213936090144,Y,BY,true,true
21439,BASKET OF TOADSTOOLS,1767.1500000000003,0.0001717307805686466,1160,0.8727835555970354,B,126.76923076923077,13,1.2517444262303832,Z,BZ,true,true
22119,PEACE WOODEN BLOCK LETTERS,1766.5699999999997,0.00017167441644973765,1161,0.8729552300134851,B,26.923076923076923,13,1.30683238571507,Z,BZ,true,true
21056,DOCTOR'S BAG SOFT TOY,1765.3999999999996,0.0001715607164167663,1162,0.873126790729902,B,14.0,13,1.0379696297970151,Z,BZ,true,true
22314,OFFICE MUG WARMER CHOC+BLUE,1762.0700000000004,0.00017123710863061714,1163,0.8732980278385326,B,43.76923076923077,13,1.0882254669553713,Z,BZ,true,true
21899,GARAGE KEY FOB,1761.2199999999998,0.00017115450604256099,1164,0.8734691823445752,B,203.30769230769232,13,0.9880462468282555,Y,BY,true,true
23096,PETIT TRAY CHIC,1759.7899999999997,0.00017101553933559602,1165,0.8736401978839107,B,130.875,8,0.7286694924513845,Y,BY,true,true
22852,DOG BOWL VINTAGE CREAM,1757.88,0.0001708299264612582,1166,0.873811027810372,B,29.615384615384617,13,0.3943905888619778,X,BX,true,true
21584,RETROSPOT SMALL TUBE MATCHES,1754.8999999999996,0.00017054033150548499,1167,0.8739815681418776,B,81.92307692307692,13,0.566619534831704,Y,BY,true,true
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1752.7900000000004,0.0001703352827280752,1168,0.8741519034246056,B,343.75,4,0.8511775800191594,Y,BY,true,true
23399,HOME SWEET HOME HANGING HEART,1752.3500000000013,0.0001702925237413168,1169,0.8743221959483468,B,480.5,4,0.712667753367527,Y,BY,true,true
21812,GARLAND WITH HEARTS AND BELLS,1751.2200000000005,0.0001701827108889598,1170,0.8744923786592359,B,29.23076923076923,13,1.4784037054062122,Z,BZ,true,true
20961,STRAWBERRY BATH SPONGE,1749.1800000000003,0.00016998446467762513,1171,0.8746623631239134,B,91.15384615384616,13,0.9518613273315629,Y,BY,true,true
23101,SILVER STARS TABLE DECORATION,1744.6100000000008,0.00016954035429242939,1172,0.8748319034782058,B,254.625,8,0.8307475089150749,Y,BY,true,true
20981,12 PENCILS TALL TUBE WOODLAND,1742.269999999999,0.00016931295422648653,1173,0.8750012164324322,B,150.53846153846155,13,0.708271394212652,Y,BY,true,true
23244,CANNISTER VINTAGE LEAF DESIGN,1733.98,0.00016850733604415117,1174,0.8751697237684765,B,132.42857142857142,7,0.6679733833216092,Y,BY,true,true
23181,BULL DOG BOTTLE TOP WALL CLOCK,1733.5699999999997,0.0001684674924428535,1175,0.8753381912609194,B,19.7,10,0.38065425414071913,X,BX,true,true
21329,DINOSAURS  WRITING SET,1728.6400000000006,0.00016798839743212816,1176,0.8755061796583515,B,72.61538461538461,13,0.776181550401492,Y,BY,true,true
23122,PARTY CHARMS 50 PIECES,1727.750000000001,0.0001679019076634577,1177,0.875674081566015,B,321.42857142857144,7,1.1018720172446668,Z,BZ,true,true
47570B,TEA TIME TABLE CLOTH,1727.2299999999996,0.00016785137431547028,1178,0.8758419329403305,B,42.666666666666664,6,0.946441732556738,Y,BY,true,true
21586,KINGS CHOICE GIANT TUBE MATCHES,1721.8500000000004,0.00016732854852283288,1179,0.8760092614888533,B,78.08333333333333,12,0.9679804104370132,Y,BY,true,true
21845,DAIRY MAID STRIPE MUG,1721.0900000000008,0.00016725469209115924,1180,0.8761765161809444,B,154.58333333333334,12,0.8686196099268246,Y,BY,true,true
22526,WHEELBARROW FOR CHILDREN,1720.2600000000002,0.00016717403309341028,1181,0.8763436902140378,B,9.307692307692308,13,0.768994830707644,Y,BY,true,true
85015,SET OF 12  VINTAGE POSTCARD SET,1719.8400000000004,0.00016713321769695904,1182,0.8765108234317348,B,167.84615384615384,13,0.7829280960670246,Y,BY,true,true
23073,GEORGIAN TRINKET BOX,1719.0,0.00016705158690405648,1183,0.8766778750186388,B,15.88888888888889,9,0.799476881634597,Y,BY,true,true
22544,MINI JIGSAW SPACEBOY,1716.1799999999998,0.00016677754067074093,1184,0.8768446525593095,B,344.46153846153845,13,0.5282327406153642,Y,BY,true,true
22037,ROBOT BIRTHDAY CARD,1715.4800000000014,0.000166709515009989,1185,0.8770113620743196,B,305.9230769230769,13,0.42460899911215233,X,BX,true,true
22986,GINGHAM ROSE WRAP,1712.1000000000001,0.00016638104824807164,1186,0.8771777431225676,B,313.84615384615387,13,0.34483196407158906,X,BX,true,true
22227,HANGING HEART MIRROR DECORATION,1708.0700000000004,0.00016598941480117034,1187,0.8773437325373689,B,179.92307692307693,13,0.4254598796967557,X,BX,true,true
22934,BAKING MOULD EASTER EGG WHITE CHOC,1707.470000000001,0.00016593110709195433,1188,0.8775096636444608,B,58.6,10,1.4008011224401562,Z,BZ,true,true
22816,CARD MOTORBIKE SANTA,1706.8799999999997,0.00016587377117789173,1189,0.8776755374156388,B,365.72727272727275,11,1.3484232738722806,Z,BZ,true,true
23214,BELL HEART ANTIQUE GOLD,1705.4400000000005,0.00016573383267577324,1190,0.8778412712483146,B,113.42857142857143,7,0.8338089530080273,Y,BY,true,true
21917,SET 12 KIDS  WHITE CHALK STICKS,1704.03,0.00016559680955911541,1191,0.8780068680578735,B,318.6923076923077,13,0.5892933544290399,Y,BY,true,true
22674,FRENCH TOILET SIGN BLUE METAL,1697.7199999999998,0.00016498360681719299,1192,0.8781718516646908,B,102.84615384615384,13,0.6244984218189166,Y,BY,true,true
37340,MULTICOLOUR SPRING FLOWER MUG,1695.8599999999997,0.00016480285291862315,1193,0.8783366545176093,B,194.07692307692307,13,0.8614458122259996,Y,BY,true,true
51008,AFGHAN SLIPPER SOCK PAIR,1690.55,0.0001642868296920609,1194,0.8785009413473015,B,63.1,10,2.127177404074457,Z,BZ,true,true
21544,SKULLS  WATER TRANSFER TATTOOS,1690.2299999999996,0.00016425573224714563,1195,0.8786651970795487,B,151.92307692307693,13,0.4834462975324915,X,BX,true,true
22789,T-LIGHT HOLDER SWEETHEART HANGING,1688.2200000000005,0.00016406040142127187,1196,0.8788292574809701,B,66.07692307692308,13,0.6372860144067208,Y,BY,true,true
16161U,WRAP SUKI AND FRIENDS,1687.5,0.00016399043217021252,1197,0.8789932479131403,B,311.53846153846155,13,0.6125590777103984,Y,BY,true,true
21207,SKULL AND CROSSBONES  GARLAND,1686.4999999999995,0.00016389325265485236,1198,0.8791571411657951,B,82.15384615384616,13,0.7617303523571215,Y,BY,true,true
23368,SET 12 COLOUR PENCILS DOLLY GIRL,1681.5000000000005,0.0001634073550780518,1199,0.8793205485208732,B,594.0,4,0.8071871227306078,Y,BY,true,true
22332,SKULLS PARTY BAG + STICKER SET,1679.6499999999996,0.0001632275729746355,1200,0.8794837760938474,B,77.61538461538461,13,0.6943160466973609,Y,BY,true,true
22419,LIPSTICK PEN RED,1676.88,0.00016295838571708798,1201,0.8796467344795647,B,257.0,13,0.6733129216352046,Y,BY,true,true
22913,RED COAT RACK PARIS FASHION,1673.15,0.00016259590612479472,1202,0.8798093303856894,B,26.76923076923077,13,1.2963194363737507,Z,BZ,true,true
22335,HEART DECORATION PAINTED ZINC,1672.7900000000004,0.00016256092149926512,1203,0.8799718913071887,B,183.53846153846155,13,0.5590376932478771,Y,BY,true,true
23366,SET 12 COLOUR PENCILS DOILEY,1670.55,0.00016234323938485839,1204,0.8801342345465736,B,563.25,4,0.8015873834405757,Y,BY,true,true
22076,6 RIBBONS EMPIRE,1669.53,0.00016224411627919106,1205,0.8802964786628528,B,96.92307692307692,13,0.925226190626531,Y,BY,true,true
15058A,BLUE POLKADOT GARDEN PARASOL,1668.4899999999998,0.0001621430495832165,1206,0.8804586217124359,B,18.5,10,1.0382663029467698,Z,BZ,true,true
21577,SAVE THE PLANET COTTON TOTE BAG,1664.8999999999999,0.00016179417512307367,1207,0.880620415887559,B,54.84615384615385,13,0.6305430698367812,Y,BY,true,true
21578,?,1664.5099999999998,0.0001617562751120832,1208,0.8807821721626711,B,56.69230769230769,13,0.8057662530077645,Y,BY,true,true
84968D,SET OF 16 VINTAGE RED CUTLERY,1661.4700000000003,0.00016146084938538848,1209,0.8809436330120566,B,14.181818181818182,11,1.8602073718111904,Z,BZ,true,true
23505,PLAYING CARDS I LOVE LONDON,1660.04,0.00016132188267842346,1210,0.881104954894735,B,301.75,4,0.7393189106873851,Y,BY,true,true
23270,SET OF 2 CERAMIC PAINTED HEARTS,1659.3699999999997,0.00016125677240313215,1211,0.8812662116671379,B,534.4285714285714,7,1.7863491248409467,Z,BZ,true,true
22479,DAISY GARDEN MARKER,1658.5700000000004,0.00016117902879084412,1212,0.8814273906959288,B,87.61538461538461,13,1.7256167386447956,Z,BZ,true,true
22853,CAT BOWL VINTAGE CREAM,1655.96,0.00016092539025575417,1213,0.8815883160861847,B,35.84615384615385,13,0.4673400654611476,X,BX,true,true
21981,PACK OF 12 WOODLAND TISSUES,1655.3599999999997,0.00016086708254653805,1214,0.8817491831687312,B,421.15384615384613,13,0.724156048214793,Y,BY,true,true
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1652.2699999999998,0.00016056679784407526,1215,0.8819097499665752,B,75.08333333333333,12,1.2341495782460101,Z,BZ,true,true
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1651.3600000000001,0.00016047836448509757,1216,0.8820702283310602,B,439.3333333333333,3,0.4488301305822002,X,BX,true,true
47566b,TEA TIME PARTY BUNTING,1651.1499999999999,0.00016045795678687192,1217,0.8822306862878472,B,18.09090909090909,11,0.629012460398426,Y,BY,true,true
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1649.0499999999993,0.00016025387980461562,1218,0.8823909401676518,B,137.85714285714286,7,0.6096203748569715,Y,BY,true,true
22161,HEART DECORATION RUSTIC HANGING,1647.16,0.00016007021052058505,1219,0.8825510103781724,B,389.53846153846155,13,0.9274507441995289,Y,BY,true,true
23348,CHILDRENS TOY COOKING UTENSIL SET,1642.130000000001,0.00015958139755832372,1220,0.8827105917757309,B,147.5,10,1.5592147674560481,Z,BZ,true,true
22284,HEN HOUSE DECORATION,1641.6199999999994,0.00015953183600548988,1221,0.8828701236117362,B,72.38461538461539,13,1.1093230571147443,Z,BZ,true,true
22375,AIRLINE BAG VINTAGE JET SET BROWN,1639.29,0.00015930540773470084,1222,0.8830294290194709,B,27.23076923076923,13,0.547194415666795,Y,BY,true,true
22154,ANGEL DECORATION 3 BUTTONS,1638.35,0.00015921405899026232,1223,0.8831886430784611,B,340.1818181818182,11,1.2029713668590811,Z,BZ,true,true
84510A,SET OF 4 ENGLISH ROSE COASTERS,1636.5699999999997,0.00015904107945292128,1224,0.883347684157914,B,92.3076923076923,13,0.4274337992926832,X,BX,true,true
22474,SPACEBOY TV DINNER TRAY,1636.2700000000002,0.0001590119255983133,1225,0.8835066960835123,B,21.0,13,0.8864052604279183,Y,BY,true,true
35953,FOLKART STAR CHRISTMAS DECORATIONS,1634.920000000001,0.0001588807332525772,1226,0.8836655768167648,B,444.75,8,1.5059923681066423,Z,BZ,true,true
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1633.78,0.00015876994860506655,1227,0.8838243467653699,B,94.9,10,1.5210285720442427,Z,BZ,true,true
23391,I LOVE LONDON MINI BACKPACK,1632.3200000000002,0.00015862806651264079,1228,0.8839829748318826,B,97.5,4,0.6571843725953983,Y,BY,true,true
22799,SWEETHEART WIRE FRUIT BOWL,1631.58,0.00015855615367127426,1229,0.8841415309855538,B,16.0,13,0.6229131828219189,Y,BY,true,true
22445,PENCIL CASE LIFE IS BEAUTIFUL,1624.7599999999998,0.0001578933893765182,1230,0.8842994243749304,B,42.23076923076923,13,0.7400941019800275,Y,BY,true,true
22975,SPACEBOY CHILDRENS EGG CUP,1624.63,0.0001578807560395214,1231,0.8844573051309699,B,92.53846153846153,13,0.5795521117831871,Y,BY,true,true
22473,TV DINNER TRAY VINTAGE PAISLEY,1623.04,0.0001577262406100988,1232,0.8846150313715799,B,38.84615384615385,13,1.5823081190968344,Z,BZ,true,true
37495,FAIRY CAKE BIRTHDAY CANDLE SET,1622.2399999999998,0.0001576484969978107,1233,0.8847726798685778,B,30.076923076923077,13,0.5701604227065924,Y,BY,true,true
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1621.76,0.00015760185083043784,1234,0.8849302817194081,B,26.692307692307693,13,0.7316489640540668,Y,BY,true,true
23280,FOLDING BUTTERFLY MIRROR HOT PINK,1614.9900000000002,0.0001569439455114498,1235,0.8850872256649197,B,252.75,8,0.6096453775685454,Y,BY,true,true
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1614.3999999999994,0.00015688660959738726,1236,0.885244112274517,B,15.692307692307692,13,1.65796217921962,Z,BZ,true,true
23217,LAUREL HEART ANTIQUE SILVER,1613.8200000000002,0.00015683024547847845,1237,0.8854009425199956,B,187.0,7,0.7448847872639074,Y,BY,true,true
23287,RED VINTAGE SPOT BEAKER,1613.5899999999983,0.00015680789418994544,1238,0.8855577504141855,B,262.85714285714283,7,0.8226938562791268,Y,BY,true,true
21206,STRAWBERRY HONEYCOMB  GARLAND,1610.92,0.00015654842488393409,1239,0.8857142988390695,B,107.33333333333333,12,0.938263000934381,Y,BY,true,true
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1610.6200000000003,0.00015651927102932608,1240,0.8858708181100987,B,67.15384615384616,13,0.6884613520712424,Y,BY,true,true
22095,LADS ONLY TISSUE BOX,1610.4099999999994,0.00015649886333110035,1241,0.8860273169734298,B,126.23076923076923,13,1.1514235473669723,Z,BZ,true,true
22671,FRENCH LAUNDRY SIGN BLUE METAL,1610.3499999999995,0.00015649303256017876,1242,0.8861838100059899,B,74.0,13,1.0550786196280821,Z,BZ,true,true
22292,HANGING CHICK  YELLOW DECORATION,1608.86,0.0001563482350822922,1243,0.8863401582410722,B,94.91666666666667,12,1.4784388096752294,Z,BZ,true,true
23462,ROCOCO WALL MIROR,1607.0400000000009,0.00015617136836433687,1244,0.8864963296094365,B,9.333333333333334,3,0.9662678041763344,Y,BY,true,true
22475,SKULL DESIGN TV DINNER TRAY,1605.6699999999996,0.00015603823242829338,1245,0.8866523678418647,B,24.923076923076923,13,0.8908042278935726,Y,BY,true,true
22948,METAL DECORATION NAUGHTY CHILDREN,1604.99,0.00015597215035784853,1246,0.8868083399922226,B,122.07692307692308,13,0.5176633906534026,Y,BY,true,true
22305,COFFEE MUG PINK PAISLEY DESIGN,1604.58,0.00015593230675655086,1247,0.8869642722989791,B,53.23076923076923,13,1.4838098169352714,Z,BZ,true,true
21394,RED POLKADOT BEAKER,1603.7700000000007,0.00015585359134910923,1248,0.8871201258903284,B,350.09090909090907,11,0.7858762632583779,Y,BY,true,true
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1601.2100000000003,0.00015560481178978727,1249,0.8872757307021183,B,75.15384615384616,13,1.3162428702524078,Z,BZ,true,true
23226,FILIGREE HEART DAISY WHITE,1596.67,0.0001551636167900523,1250,0.8874308943189083,B,149.875,8,0.7242401826403425,Y,BY,true,true
22398,MAGNETS PACK OF 4 SWALLOWS,1589.5100000000002,0.00015446781146007381,1251,0.8875853621303683,B,191.69230769230768,13,0.7728996369890536,Y,BY,true,true
22449,SILK PURSE BABUSHKA PINK,1587.3,0.0001542530447311279,1252,0.8877396151750996,B,41.083333333333336,12,0.6431139964324946,Y,BY,true,true
21626,VINTAGE UNION JACK PENNANT,1586.7499999999995,0.0001541995959976798,1253,0.8878938147710972,B,64.41666666666667,12,1.4708906091488254,Z,BZ,true,true
15056n,EDWARDIAN PARASOL NATURAL,1585.2800000000002,0.00015405674211010047,1254,0.8880478715132073,B,10.583333333333334,12,0.588644021385301,Y,BY,true,true
21967,PACK OF 12 SKULL TISSUES,1583.4100000000003,0.00015387501641637703,1255,0.8882017465296237,B,405.7692307692308,13,1.5385155594295818,Z,BZ,true,true
46000M,Dotcom sales,1582.55,0.0001537914420331673,1256,0.8883555379716569,B,131.53846153846155,13,0.6635308933795012,Y,BY,true,true
23369,SET 36 COLOUR PENCILS LOVE LONDON,1581.0600000000002,0.00015364664455528074,1257,0.8885091846162122,B,276.25,4,0.6002385954126214,Y,BY,true,true
22676,FRENCH BLUE METAL DOOR SIGN 1,1580.8899999999996,0.00015363012403766946,1258,0.88866281474025,B,90.15384615384616,13,0.438826128456107,X,BX,true,true
22434,BALLOON PUMP WITH 10 BALLOONS,1580.1600000000003,0.00015355918299145665,1259,0.8888163739232414,B,60.0,13,0.6809919235938118,Y,BY,true,true
21528,DAIRY MAID TRADITIONAL TEAPOT,1578.4199999999996,0.00015339009063472994,1260,0.8889697640138762,B,15.692307692307692,13,0.6136561853996726,Y,BY,true,true
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1576.9600000000003,0.00015324820854230423,1261,0.8891230122224185,B,26.46153846153846,13,0.5278571374554355,Y,BY,true,true
22208,WOOD STAMP SET THANK YOU,1576.4699999999998,0.00015320059057977772,1262,0.8892762128129984,B,115.53846153846153,13,0.8994436397646772,Y,BY,true,true
22494,EMERGENCY FIRST AID TIN,1573.5199999999995,0.0001529139110094653,1263,0.8894291267240079,B,80.6923076923077,13,0.5518693067293424,Y,BY,true,true
22583,PACK OF 6 HANDBAG GIFT BOXES,1572.95,0.0001528585186857101,1264,0.889581985242693,B,44.0,13,0.6874139064551129,Y,BY,true,true
21509,COWBOYS AND INDIANS BIRTHDAY CARD,1572.2800000000007,0.00015279340841041887,1265,0.8897347786511034,B,287.7692307692308,13,0.40071501774530416,X,BX,true,true
85206A,CREAM FELT EASTER EGG BASKET,1572.2300000000007,0.00015278854943465088,1266,0.8898875672005382,B,225.75,4,0.69714922195078,Y,BY,true,true
22085,PAPER CHAIN KIT SKULLS,1566.9900000000002,0.00015227932877416377,1267,0.8900398465293123,B,42.15384615384615,13,0.7377474158397338,Y,BY,true,true
21913,VINTAGE SEASIDE JIGSAW PUZZLES,1565.83,0.00015216660053634599,1268,0.8901920131298486,B,30.384615384615383,13,0.6348485123705779,Y,BY,true,true
85132A,CHARLIE + LOLA BISCUITS TINS,1565.67,0.00015215105181388839,1269,0.8903441641816625,B,74.66666666666667,6,1.23518645828664,Z,BZ,true,true
22313,OFFICE MUG WARMER PINK,1564.8300000000002,0.00015206942102098588,1270,0.8904962336026836,B,58.07692307692308,13,1.547809775203304,Z,BZ,true,true
21744,SNOWFLAKE PORTABLE TABLE LIGHT,1563.5500000000006,0.00015194503124132497,1271,0.890648178633925,B,63.75,8,1.3553042327664861,Z,BZ,true,true
84971S,SMALL HEART FLOWERS HOOK,1561.6999999999994,0.00015176524913790862,1272,0.8907999438830628,B,137.30769230769232,13,0.34797523116162504,X,BX,true,true
22818,CARD CHRISTMAS VILLAGE,1560.48,0.00015164669012916932,1273,0.890951590573192,B,323.72727272727275,11,1.3359460132484815,Z,BZ,true,true
22675,FRENCH KITCHEN SIGN BLUE METAL,1558.9099999999996,0.0001514941182900539,1274,0.891103084691482,B,93.53846153846153,13,0.7943817164287551,Y,BY,true,true
23524,HORSE & PONY WALL ART,1557.6300000000003,0.000151369728510393,1275,0.8912544544199925,B,158.33333333333334,3,0.7796952313177323,Y,BY,true,true
20665,RED RETROSPOT PURSE,1546.2700000000002,0.00015026576921590195,1276,0.8914047201892084,B,34.15384615384615,13,0.5469619828232096,Y,BY,true,true
20985,HEART CALCULATOR,1545.59,0.00015019968714545705,1277,0.8915549198763538,B,89.76923076923077,13,1.0056721522537435,Z,BZ,true,true
22982,PANTRY PASTRY BRUSH,1545.02,0.00015014429482170178,1278,0.8917050641711755,B,113.1,10,0.8670154649741706,Y,BY,true,true
22600,CHRISTMAS RETROSPOT STAR WOOD,1544.9299999999994,0.0001501355486653193,1279,0.8918551997198408,B,169.2,10,1.0339685826462557,Z,BZ,true,true
10133,COLOURING PENCILS BROWN TUBE,1544.2199999999998,0.00015006655120941367,1280,0.8920052662710506,B,267.1818181818182,11,1.0976884494268913,Z,BZ,true,true
22318,FIVE HEART HANGING DECORATION,1541.6200000000003,0.0001498138844694774,1281,0.89215508015552,B,35.0,13,0.5649634266652911,Y,BY,true,true
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1541.3600000000001,0.00014978861779548373,1282,0.8923048687733155,B,83.0,13,1.033561270177682,Z,BZ,true,true
21898,POTTING SHED ROSE CANDLE,1541.11,0.00014976432291664369,1283,0.8924546330962321,B,158.66666666666666,3,0.9502047657295751,Y,BY,true,true
22176,BLUE OWL SOFT TOY,1539.83,0.00014963993313698272,1284,0.8926042730293691,B,40.333333333333336,12,0.7290293654481378,Y,BY,true,true
22472,TV DINNER TRAY DOLLY GIRL,1536.9100000000003,0.0001493561689521312,1285,0.8927536291983211,B,24.692307692307693,13,0.9303460714471241,Y,BY,true,true
22731,3D CHRISTMAS STAMPS STICKERS,1536.2399999999998,0.00014929105867683985,1286,0.892902920256998,B,144.75,8,0.9672817264887792,Y,BY,true,true
23267,SET OF 4 SANTA PLACE SETTINGS,1531.9499999999998,0.00014887415855594492,1287,0.8930517944155539,B,164.85714285714286,7,0.9573967809780977,Y,BY,true,true
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1531.1399999999996,0.0001487954431485032,1288,0.8932005898587024,B,86.07692307692308,13,1.1944446649933715,Z,BZ,true,true
23250,ENAMEL BOWL PANTRY,1531.03,0.00014878475340181362,1289,0.8933493746121042,B,151.14285714285714,7,0.5566762725162009,Y,BY,true,true
22828,REGENCY MIRROR WITH SHUTTERS,1530.0,0.0001486846585009927,1290,0.8934980592706052,B,1.6666666666666667,6,0.4898979485566356,X,BX,true,true
84968E,SET OF 16 VINTAGE BLACK CUTLERY,1522.5300000000002,0.00014795872752125256,1291,0.8936460179981264,B,14.818181818181818,11,0.9301228592250806,Y,BY,true,true
85049C,ROMANTIC PINKS RIBBONS,1518.19,0.0001475369684245896,1292,0.8937935549665509,B,93.61538461538461,13,0.5158892033004243,Y,BY,true,true
